"","SN","number.leaves","Learning.Rate","number.iteration","maximum.bin","maximum.depth","acu","precision","recall","fscore","corr","training.error","test.error"
"489",488,43,0.05,130,26,6,0.842216311183357,0.556817426412716,0.592820512820513,0.566023327466,0.591840260700254,0.00805770229973443,0.219657142184658
"490",489,85,0.05,130,26,7,0.831264134450184,0.559344959641099,0.584195804195804,0.568233446215151,0.564676378796696,0.00393539369801755,0.218181459013961
"491",490,171,0.05,130,26,8,0.824752652073474,0.590382847079997,0.538181818181818,0.561768817064909,0.552274046730278,0.00243621199835726,0.205398327278871
"492",491,341,0.05,130,26,9,0.83808163365131,0.617343819469467,0.523030303030303,0.560151079278654,0.578903388710259,0.0020613291492476,0.197144546760159
"493",492,683,0.05,130,26,10,0.846906324386744,0.62590949550636,0.534918414918415,0.575082309910999,0.58548843006377,0.00131209030116512,0.193442435537107
"494",493,21,0.05,130,27,5,0.838922075904491,0.595920358183068,0.632913752913753,0.613131313131313,0.584851061830144,0.0228661171659253,0.195707552463248
"495",494,43,0.05,130,27,6,0.830930505220442,0.558345881373643,0.595990675990676,0.57227208680236,0.572501381760102,0.00843276065579592,0.219634719029672
"496",495,85,0.05,130,27,7,0.82245529030515,0.577574755796406,0.534825174825175,0.54461354073514,0.557005792485289,0.00393539238089221,0.215127706907719
"497",496,171,0.05,130,27,8,0.835842155972199,0.614419294156136,0.541864801864802,0.571340849138194,0.572366108920537,0.00281021764198909,0.195664282288818
"498",497,341,0.05,130,27,9,0.826103893971487,0.571378487919443,0.54993006993007,0.558149350045315,0.548015422317949,0.00187388772469278,0.210661485173608
"499",498,683,0.05,130,27,10,0.835163780442338,0.584363331997408,0.470862470862471,0.519209252659085,0.570933389368127,0.00168627112246745,0.214402369331008
"500",499,21,0.05,130,28,5,0.831288375680278,0.566163288866787,0.58997668997669,0.570887784961663,0.578506446912166,0.0164913464173535,0.212181573336326
"501",500,43,0.05,130,28,6,0.82675186232745,0.573584414492548,0.584428904428904,0.575463416135685,0.566462549523193,0.00674719156113579,0.212943414212203
"502",501,85,0.05,130,28,7,0.830848460276567,0.59240887293951,0.547412587412587,0.565073580062591,0.560636049760276,0.00431027523000186,0.205412407423052
"503",502,171,0.05,130,28,8,0.830084840860665,0.58276915894563,0.587272727272727,0.583765917423679,0.562512037307291,0.00243638750530909,0.205378615077018
"504",503,341,0.05,130,28,9,0.833402505577768,0.607907258002195,0.525874125874126,0.557813156135856,0.570310397107701,0.00206168115099527,0.202445342771653
"505",504,683,0.05,130,28,10,0.833553133728987,0.584429277821888,0.55039627039627,0.563309932746583,0.566505338955178,0.00168644728798195,0.205352934575244
"506",505,21,0.05,130,29,5,0.828595110946227,0.544143541339558,0.617762237762238,0.575976296311377,0.567367910342607,0.017615462516763,0.222647827854056
"507",506,43,0.05,130,29,6,0.823225456874046,0.570712988003606,0.547272727272727,0.556246761462512,0.55689770725227,0.0101186837278917,0.213629222309505
"508",507,85,0.05,130,29,7,0.830524579438426,0.610417080085046,0.550955710955711,0.570004428496109,0.577339359113668,0.00431133057668219,0.203904024693631
"509",508,171,0.05,130,29,8,0.828707010769963,0.575540204235856,0.529044289044289,0.546459907704089,0.562765392820912,0.00281091934051508,0.212891780011827
"510",509,341,0.05,130,29,9,0.837719680119562,0.620821202951638,0.537575757575758,0.568087559318766,0.566771603801852,0.00206150564404344,0.197134459492686
"511",510,683,0.05,130,29,10,0.832778249122272,0.640841088518107,0.508065268065268,0.560137844611529,0.567470495606628,0.00168662180708978,0.194182084424545
"512",511,21,0.05,130,30,5,0.829244666142849,0.568450899553152,0.59958041958042,0.578881881259558,0.57147920560401,0.0226721678250554,0.211375138332163
"513",512,43,0.05,130,30,6,0.827960709963074,0.572632535375073,0.584149184149184,0.57817360473849,0.566024716149744,0.00674613786086213,0.20913914839085
"514",513,85,0.05,130,30,7,0.83121986136616,0.569188499504289,0.575058275058275,0.570371068613631,0.580364857864484,0.00412353780894237,0.21212993913595
"515",514,171,0.05,130,30,8,0.830806080608061,0.581860687777936,0.55948717948718,0.569237756898582,0.566776187879955,0.00262382958842658,0.206903305555521
"516",515,341,0.05,130,30,9,0.838158916924988,0.585010949578541,0.550862470862471,0.562892484668463,0.56780714238459,0.0020616814802766,0.205379812940031
"517",516,683,0.05,130,30,10,0.835607533198785,0.600491049887327,0.529463869463869,0.559167859734279,0.567855938419929,0.00187371254702228,0.203124194857427
"518",517,21,0.05,130,31,5,0.821627840166336,0.538917680139711,0.596783216783217,0.560814073484047,0.558827205561887,0.0178013243787513,0.225630023406664
"519",518,43,0.05,130,31,6,0.825955739087112,0.540821992821993,0.556503496503497,0.546553680767222,0.56721121660091,0.00955740656887419,0.2248908788826
"520",519,85,0.05,130,31,7,0.82880383101456,0.574345001619635,0.544382284382284,0.554872698634677,0.558864419629085,0.00412230728459154,0.211399284728676
"521",520,171,0.05,130,31,8,0.839102080127645,0.596995851618064,0.55958041958042,0.567769992115798,0.57645542419583,0.00243621199835726,0.209135197544423
"522",521,341,0.05,130,31,9,0.829658016318279,0.620692644289354,0.510582750582751,0.549345893056537,0.56583458974893,0.0020618566579471,0.204622511334516
"523",522,683,0.05,130,31,10,0.830081403088644,0.597622786666968,0.516410256410256,0.548348153993459,0.560097237725108,0.00168697380883745,0.206883551323386
"524",523,21,0.05,130,32,5,0.843770718059177,0.600324951405784,0.623822843822844,0.59779938682301,0.59654252875393,0.0209887081066305,0.203113140893488
"525",524,43,0.05,130,32,6,0.843633288702005,0.592153562131844,0.617622377622378,0.60233257393135,0.602419345476588,0.00712102136853446,0.199421053892487
"526",525,85,0.05,130,32,7,0.827874996454869,0.569120688423909,0.569044289044289,0.563716053731513,0.576825245242817,0.00356086054568621,0.212139900312579
"527",526,171,0.05,130,32,8,0.838198535123317,0.60384830035515,0.608344988344988,0.603882869131996,0.57613167247459,0.00262400542465975,0.194940646938493
"528",527,341,0.05,130,32,9,0.842856834477937,0.614685085492298,0.562750582750583,0.5849753098105,0.581856480586221,0.00187406389020728,0.194121371683443
"529",528,683,0.05,130,32,10,0.830340892872295,0.593260322857149,0.528951048951049,0.558697403806839,0.569537228088873,0.00187371254702228,0.204641992369823
"530",529,21,0.05,130,33,5,0.823874098087191,0.558886429957888,0.605641025641026,0.579305584579783,0.564053510988695,0.0193024359963191,0.215875068351745
"531",530,43,0.05,130,33,6,0.835449175227511,0.602773476309246,0.617389277389277,0.60862749842659,0.58069569091341,0.00806086405911807,0.194199884248606
"532",531,85,0.05,130,33,7,0.837427880560731,0.590175674422917,0.574778554778555,0.580130480579725,0.58582059058622,0.0041233619727092,0.206995898264864
"533",532,171,0.05,130,33,8,0.839745316667143,0.612501366303619,0.544009324009324,0.574218926414397,0.581447307187814,0.00281144717849591,0.19794537072179
"534",533,341,0.05,130,33,9,0.833575362128635,0.593472116119175,0.528997668997669,0.557082361075102,0.561506919817435,0.00243621199835726,0.203908648024556
"535",534,683,0.05,130,33,10,0.826375267836772,0.606088007696681,0.52,0.549778058759064,0.551206965501315,0.0011241223557548,0.205368632885249
"536",535,21,0.05,130,34,5,0.840602922519577,0.568139673543805,0.604988344988345,0.575870608376339,0.581957309242607,0.0193017329806678,0.215140294976919
"537",536,43,0.05,130,34,6,0.842728073036925,0.601615415142028,0.608484848484849,0.604530144309508,0.593459911673666,0.00674684087651346,0.195639190210979
"538",537,85,0.05,130,34,7,0.833069878744476,0.552198761349919,0.572447552447552,0.560330928193051,0.568060045442342,0.0041226582984952,0.218132409675875
"539",538,171,0.05,130,34,8,0.83355378247354,0.590667588955201,0.547645687645688,0.568054110008002,0.570655335860443,0.00243621199835726,0.20386922362085
"540",539,341,0.05,130,34,9,0.834319201150884,0.607273728426894,0.510815850815851,0.551928438900475,0.575673640420497,0.00224877156164643,0.203143780968437
"541",540,683,0.05,130,34,10,0.840408589653454,0.61592581159644,0.569090909090909,0.585571840891197,0.575257375976127,0.00149918038253495,0.198656754245163
"542",541,21,0.05,130,35,5,0.850704143893149,0.576829452302151,0.645268065268065,0.608988328220318,0.605548591553993,0.0187413481740695,0.203136572775222
"543",542,43,0.05,130,35,6,0.830105443380159,0.57578639093733,0.593240093240093,0.578441490511357,0.573955947069302,0.00824690044021424,0.211490259272195
"544",543,85,0.05,130,35,7,0.831619331852818,0.581873777440156,0.574778554778555,0.570578316135262,0.566877041557525,0.00412336361911588,0.208354842329705
"545",544,171,0.05,130,35,8,0.830170417730636,0.581116065370251,0.568298368298368,0.569475059535911,0.567701574711674,0.00243551095839394,0.208388508584895
"546",545,341,0.05,130,35,9,0.838066149898572,0.626035240383575,0.492400932400932,0.546918996683436,0.566168990058867,0.0020615053147621,0.199392914619267
"547",546,683,0.05,130,35,10,0.836350839446746,0.635185895185895,0.492494172494172,0.551433542430895,0.574382328772622,0.00168714931578928,0.19565030722034
"548",547,21,0.05,130,36,5,0.83398915896182,0.579445739733159,0.608344988344988,0.592403059229109,0.580292367981399,0.0208054893859224,0.204696442599035
"549",548,43,0.05,130,36,6,0.827999354470464,0.557258611387019,0.602564102564103,0.574291857846167,0.565836657700537,0.00749625589011044,0.221915555280958
"550",549,85,0.05,130,36,7,0.842955072774786,0.593251022377487,0.580559440559441,0.578026597640434,0.587643016724171,0.00374777676651089,0.205351757727372
"551",550,171,0.05,130,36,8,0.829471890931918,0.575631829441201,0.535337995337995,0.550125004438292,0.568981058806263,0.00281109484746691,0.215122074850046
"552",551,341,0.05,130,36,9,0.824970337447063,0.563857142857143,0.522610722610723,0.540639541643346,0.555624679977351,0.0022487712323651,0.217477157592959
"553",552,683,0.05,130,36,10,0.83693470150689,0.640029200359389,0.511048951048951,0.560513102429115,0.584080302240859,0.000936680601918642,0.194129609618546
"554",553,21,0.05,130,37,5,0.828658441045023,0.536801949617208,0.611515151515152,0.562683786594807,0.562500940234108,0.0202403467933072,0.232363274444706
"555",554,43,0.05,130,37,6,0.81982723875143,0.526488841710279,0.586899766899767,0.553632714118302,0.556630590985407,0.00730811177918562,0.233168385495014
"556",555,85,0.05,130,37,7,0.838702332919859,0.595927730661773,0.563263403263403,0.570320900190418,0.57560440872142,0.00393539369801755,0.203121399843731
"557",556,171,0.05,130,37,8,0.836977440568397,0.578895710445006,0.568857808857809,0.572156020805269,0.574475608079411,0.00281109583531091,0.209192484817612
"558",557,341,0.05,130,37,9,0.835572984393732,0.601899870417498,0.513333333333333,0.552441123845754,0.581521543428166,0.00187441523339227,0.202403186399674
"559",558,683,0.05,130,37,10,0.825979642740393,0.592352986603096,0.528717948717949,0.555220494305898,0.554596163409807,0.00112500054907663,0.206869576254909
"560",559,21,0.05,130,38,5,0.832853185433354,0.557982363765297,0.599440559440559,0.576539526760709,0.580901968671653,0.0191193868554987,0.214357291854489
"561",560,43,0.05,130,38,6,0.837881133693163,0.596776585787314,0.608811188811189,0.596619643228046,0.578348914673142,0.00693445517376943,0.203933992284081
"562",561,85,0.05,130,38,7,0.830834063888593,0.615837218337218,0.544055944055944,0.574742035996026,0.565545078596764,0.00356103605263805,0.195649235448171
"563",562,171,0.05,130,38,8,0.841592891780567,0.582194604661869,0.581025641025641,0.580855369843039,0.585715644667413,0.00262365342291208,0.205418039480724
"564",563,341,0.05,130,38,9,0.832779539722055,0.621587758544067,0.534638694638695,0.56377837054362,0.566852847770467,0.00206115397157711,0.199401341690634
"565",564,683,0.05,130,38,10,0.826089896016008,0.615072718324678,0.483310023310023,0.539600177197652,0.55563139962867,0.00149918071181629,0.20086292370201
"566",565,21,0.05,130,39,5,0.839712840399999,0.540432057685579,0.629417249417249,0.576012493399187,0.580166553615392,0.0194911062988181,0.224866984667774
"567",566,43,0.05,130,39,6,0.833169563799089,0.55606735368872,0.590769230769231,0.567727007095409,0.569390141948699,0.00730793561367112,0.215880931575963
"568",567,85,0.05,130,39,7,0.841207592630675,0.593738955108818,0.584149184149184,0.588089125838772,0.598154012013009,0.00468480706520785,0.200149249528315
"569",568,171,0.05,130,39,8,0.823843873480345,0.567567699703339,0.547552447552448,0.550117409200058,0.558692770698493,0.00281144717849591,0.217421131228205
"570",569,341,0.05,130,39,9,0.835866564842477,0.594242567678276,0.55972027972028,0.573439440487221,0.569275061522872,0.0020615053147621,0.203135437957631
"571",570,683,0.05,130,39,10,0.827261109578237,0.585512605042017,0.516923076923077,0.537597207722114,0.550220763675431,0.00131173895798013,0.214370195150798
"572",571,21,0.05,130,40,5,0.830925072989503,0.560850953427865,0.599393939393939,0.577384763147431,0.576554362749754,0.0178030810946763,0.21588933763219
"573",572,43,0.05,130,40,6,0.831046783208746,0.550930564982079,0.59025641025641,0.56641823572257,0.578609857126388,0.00749642843353025,0.220404944946636
"574",573,85,0.05,130,40,7,0.843328009035117,0.570936877946656,0.611282051282051,0.585890223859149,0.571535640714516,0.00468515972551819,0.209172877691462
"575",574,171,0.05,130,40,8,0.837742499852741,0.593802259803958,0.550582750582751,0.570720445818187,0.567304840579634,0.00243638750530909,0.203142688181127
"576",575,341,0.05,130,40,9,0.830239620977023,0.605064620913678,0.510489510489511,0.552758287768372,0.564388561658877,0.00206168180955794,0.202390304118505
"577",576,683,0.05,130,40,10,0.838755461079977,0.627213246523591,0.55044289044289,0.585600014299115,0.579952903538861,0.00131191479421329,0.191091345670902
"578",577,21,0.06,80,25,5,0.837622381067039,0.567162452291413,0.584195804195804,0.574555368785026,0.581325251193675,0.034481158676744,0.21216360539114
"579",578,43,0.06,80,25,6,0.8324426472498,0.583998308850315,0.587599067599068,0.581469007128849,0.568894588693005,0.0170555983039561,0.206131755684701
"580",579,85,0.06,80,25,7,0.825357950261157,0.545979029015683,0.580979020979021,0.559594424201924,0.566490644130014,0.0082458431178459,0.223373039339923
"581",580,171,0.06,80,25,8,0.830514360276441,0.536075230348221,0.577482517482518,0.547920086920117,0.560919206215585,0.00468498257215968,0.232418123961589
"582",581,341,0.06,80,25,9,0.83458511407972,0.575048601519724,0.608671328671329,0.588060834837925,0.57304008046393,0.00337306909507173,0.206156994868523
"583",582,683,0.06,80,25,10,0.83107328413668,0.599930471827024,0.529090909090909,0.560887242231621,0.568961012186916,0.00281091934051508,0.202390808481879
"584",583,21,0.06,80,26,5,0.835662698301977,0.558744139834844,0.627132867132867,0.585910607053234,0.580227135708194,0.0326085021349647,0.215117724715949
"585",584,43,0.06,80,26,6,0.834247633718596,0.561150677957819,0.587505827505827,0.569039678785421,0.573742909305445,0.0181777815219261,0.215896482779984
"586",585,85,0.06,80,26,7,0.829586619970837,0.566104841518635,0.568951048951049,0.564551020032405,0.56576004234649,0.00712225090504128,0.214346153829988
"587",586,171,0.06,80,26,8,0.832630560415399,0.578574060912369,0.541072261072261,0.554443973449835,0.569180123867997,0.00449824515110019,0.20915320751989
"588",587,341,0.06,80,26,9,0.832414938393954,0.579673832468495,0.581445221445221,0.573184750267224,0.566146419075423,0.00356103605263805,0.208388949902847
"589",588,683,0.06,80,26,10,0.834560170138713,0.58153478205952,0.568717948717949,0.572429416194462,0.572230026053334,0.00299853758914708,0.206877898250574
"590",589,21,0.06,80,27,5,0.828704476647435,0.541821146333449,0.641864801864802,0.58355200209788,0.57117095617793,0.0327947117180433,0.222636479678149
"591",590,43,0.06,80,27,6,0.837236878682128,0.557651593526461,0.611794871794872,0.581655047276052,0.58551318400151,0.0174283668376104,0.215893666751148
"592",591,85,0.06,80,27,7,0.836763740667982,0.590005342950644,0.580745920745921,0.579717729777884,0.579117290061331,0.00805946132062876,0.204634721131186
